filename,width,height,class,xmin,ymin,xmax,ymax
WhatsApp Video 2025-01-15 at 14_50_32_7ff6a28e_mp4-0022_jpg.rf.lZABKQ05r8rKaiHMzC0X.jpg,480,848,7up,0,0,150,398
Screenshot-2025-09-11-164055_png.rf.l9nD79sg1Ha1k9rhQJsJ.jpg,640,640,Mirinda,1,96,640,340
01_planodatavedio_mp4-0051_jpg.rf.lqOwcS5aJZSU4I6rOvZL.jpg,640,640,sprite,185,16,344,280
01_planodatavedio_mp4-0051_jpg.rf.lqOwcS5aJZSU4I6rOvZL.jpg,640,640,sprite,345,16,481,280
01_planodatavedio_mp4-0051_jpg.rf.lqOwcS5aJZSU4I6rOvZL.jpg,640,640,sprite,135,370,256,553
01_planodatavedio_mp4-0051_jpg.rf.lqOwcS5aJZSU4I6rOvZL.jpg,640,640,sprite,256,374,388,549
01_planodatavedio_mp4-0051_jpg.rf.lqOwcS5aJZSU4I6rOvZL.jpg,640,640,sprite,388,372,501,552
01_planodatavedio_mp4-0051_jpg.rf.lqOwcS5aJZSU4I6rOvZL.jpg,640,640,sprite,517,384,640,569
zoom_out_-2024-07-10T123755-520_jpg.rf.ZEMfSKnigp0Nn4pnQ4Yo.jpg,640,640,Coca-Cola,225,123,400,521
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,118,328,183,443
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,192,326,255,443
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,450,324,505,422
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,558,316,631,417
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,88,482,153,583
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,155,481,225,574
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,230,476,285,561
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,296,473,361,562
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,360,471,424,555
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,424,472,471,553
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,473,466,541,553
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,533,460,590,557
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,262,160,335,293
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,530,174,588,285
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,588,172,635,286
01_planodatavedio_mp4-0063_jpg.rf.ZAxf79FrjECV6CvrZNYI.jpg,640,640,sprite,188,168,255,283
Buy-Pepsi-Can-300-ml-Available-Online-at-Bes_jpg.rf.ZHkau0F78OZDIC04HhPd.jpg,416,416,Pepsi,36,78,380,329
Foul-smelling-Pepsi-Zero-Sugar-bottles_jpg.rf.ZdFiEoP0pM5NnGW0nO7L.jpg,416,416,Pepsi,16,118,399,213
Foul-smelling-Pepsi-Zero-Sugar-bottles_jpg.rf.ZdFiEoP0pM5NnGW0nO7L.jpg,416,416,Pepsi,25,8,408,102
Foul-smelling-Pepsi-Zero-Sugar-bottles_jpg.rf.ZdFiEoP0pM5NnGW0nO7L.jpg,416,416,Pepsi,16,226,393,313
Foul-smelling-Pepsi-Zero-Sugar-bottles_jpg.rf.ZdFiEoP0pM5NnGW0nO7L.jpg,416,416,Pepsi,9,321,400,410
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,638,32,735,307
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,557,38,653,310
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,480,43,572,317
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,395,43,477,320
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,325,25,412,283
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,235,63,335,317
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,152,65,248,330
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,545,432,648,719
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,454,383,555,650
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,318,437,442,717
planogram2_mp4-0019_jpg.rf.ZBecvz3nutGeX9dIfvAl.jpg,1280,720,7up,225,426,329,716
zoom_out_-66-_jpg.rf.ZvvcVnKLS94ZtZo3BMsc.jpg,640,640,Coca-Cola,121,266,306,521
zoom_out_-66-_jpg.rf.ZvvcVnKLS94ZtZo3BMsc.jpg,640,640,Coca-Cola,317,149,498,519
01_planodatavedio_mp4-0005_jpg.rf.ZgD8HOCLdtxNYQrUQcgm.jpg,640,640,sprite,386,112,569,373
01_planodatavedio_mp4-0005_jpg.rf.ZgD8HOCLdtxNYQrUQcgm.jpg,640,640,sprite,191,435,332,640
01_planodatavedio_mp4-0005_jpg.rf.ZgD8HOCLdtxNYQrUQcgm.jpg,640,640,sprite,342,452,494,640
planogram2_mp4-0020_jpg.rf.ZELV4BFIyXCCSi4lHAT7.jpg,1280,720,7up,9,20,141,304
planogram2_mp4-0020_jpg.rf.ZELV4BFIyXCCSi4lHAT7.jpg,1280,720,7up,96,8,232,286
planogram2_mp4-0020_jpg.rf.ZELV4BFIyXCCSi4lHAT7.jpg,1280,720,7up,0,397,95,647
planogram2_mp4-0020_jpg.rf.ZELV4BFIyXCCSi4lHAT7.jpg,1280,720,7up,93,426,210,703
planogram2_mp4-0020_jpg.rf.ZELV4BFIyXCCSi4lHAT7.jpg,1280,720,7up,208,370,313,680
Deal_-Pepsi-Focuses-on-Collaboration_jpg.rf.ZyLndkXP0DhIKoFuwhhi.jpg,416,416,Pepsi,0,0,416,416
zoom_out_-2024-07-10T123600-240_jpg.rf.ZxCLMDfNoov6lxdN8Pr4.jpg,640,640,Coca-Cola,140,65,487,579
Screenshot-2025-09-11-163902_png.rf.ZfCkxUQbQGYlYkMtGhFa.jpg,640,640,Mirinda,2,23,250,602
Screenshot-2025-09-11-163902_png.rf.ZfCkxUQbQGYlYkMtGhFa.jpg,640,640,Mirinda,128,8,414,615
Screenshot-2025-09-11-163902_png.rf.ZfCkxUQbQGYlYkMtGhFa.jpg,640,640,Mirinda,282,15,569,631
vertical_flip_91_jpg.rf.aFa3hftVLva0RKK611Ac.jpg,640,640,Coca-Cola,434,98,604,405
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,236,76,311,266
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,43,227,146,477
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,102,118,208,371
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,338,21,408,218
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,406,93,488,307
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,462,182,551,443
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,549,126,631,335
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,9,98,100,253
68_jpg.rf.aYYvNylXCWP5g7a28GbL.jpg,640,640,Coca-Cola,449,9,533,192
Screenshot-2025-09-11-183857_png.rf.bCbBN9j76uGASJ3LoYJt.jpg,640,640,Mirinda,18,405,231,626
Screenshot-2025-09-11-183857_png.rf.bCbBN9j76uGASJ3LoYJt.jpg,640,640,Mirinda,462,193,640,314
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,251,202,293,263
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,211,195,246,268
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,217,286,254,344
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,181,286,212,349
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,334,282,367,343
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,364,285,401,343
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,298,377,323,429
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,325,373,356,429
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,249,372,282,432
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,207,373,244,430
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,362,373,398,427
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,396,371,439,427
01_planodatavedio_mp4-0157_jpg.rf.amNYLodcbUhgU2caM8su.jpg,640,640,sprite,435,366,474,427
zoom_out_-6-_jpg.rf.asoa83bCVx8785X9g8Z5.jpg,640,640,Coca-Cola,126,41,468,571
zoom_out_-2024-07-10T123943-074_jpg.rf.bW8WLM792NmSUvLcKC6m.jpg,640,640,Coca-Cola,174,115,465,537
01_planodatavedio_mp4-0225_jpg.rf.bQ3Rfqk9QDuo0P7vm39s.jpg,640,640,sprite,270,157,398,378
01_planodatavedio_mp4-0225_jpg.rf.bQ3Rfqk9QDuo0P7vm39s.jpg,640,640,sprite,401,157,535,376
01_planodatavedio_mp4-0225_jpg.rf.bQ3Rfqk9QDuo0P7vm39s.jpg,640,640,sprite,231,449,322,603
01_planodatavedio_mp4-0225_jpg.rf.bQ3Rfqk9QDuo0P7vm39s.jpg,640,640,sprite,351,451,452,601
01_planodatavedio_mp4-0225_jpg.rf.bQ3Rfqk9QDuo0P7vm39s.jpg,640,640,sprite,465,457,572,601
zoom_out_122_jpg.rf.bMVo6M48TC3at1GvzghX.jpg,640,640,Coca-Cola,82,88,181,546
02_panodata_mp4-0007_jpg.rf.by73dK4ANh6TdmwVYnf4.jpg,640,640,sprite,380,245,474,393
02_panodata_mp4-0007_jpg.rf.by73dK4ANh6TdmwVYnf4.jpg,640,640,sprite,217,248,307,390
02_panodata_mp4-0007_jpg.rf.by73dK4ANh6TdmwVYnf4.jpg,640,640,sprite,301,251,390,391
02_panodata_mp4-0007_jpg.rf.by73dK4ANh6TdmwVYnf4.jpg,640,640,sprite,134,248,217,393
02_panodata_mp4-0007_jpg.rf.by73dK4ANh6TdmwVYnf4.jpg,640,640,sprite,572,444,632,571
02_panodata_mp4-0007_jpg.rf.by73dK4ANh6TdmwVYnf4.jpg,640,640,sprite,510,425,575,556
Screenshot-2025-09-11-163902_png.rf.byogi6LhSj5iJPXy4toW.jpg,640,640,Mirinda,0,402,571,638
Screenshot-2025-09-11-163902_png.rf.byogi6LhSj5iJPXy4toW.jpg,640,640,Mirinda,0,230,579,542
Screenshot-2025-09-11-163902_png.rf.byogi6LhSj5iJPXy4toW.jpg,640,640,Mirinda,0,65,590,379
Screenshot-2025-09-11-175816_png.rf.c7TJYYAORAQbD3ralqwk.jpg,640,640,Mirinda,0,38,639,576
zoom_out_17_jpg.rf.c0ZHo6v2QGSK5j1879MW.jpg,640,640,Coca-Cola,83,90,315,545
zoom_out_17_jpg.rf.c0ZHo6v2QGSK5j1879MW.jpg,640,640,Coca-Cola,327,88,567,543
Karim-Rashid-designs-Pepsi-bottles-and_jpg.rf.c2FADAW8XRMn5cFN9vKv.jpg,416,416,Pepsi,106,39,313,375
Amazon-com-_-Pepsi-_-7-5-Ounce-Mini-Cans_-24_yythkg_jpg.rf.c9kkRyZGvxDGa3f2VtC8.jpg,416,416,Pepsi,0,0,416,416
zoom_out_298_jpg.rf.cPKNFYl2BX2JKaUU67ah.jpg,640,640,Coca-Cola,88,430,240,576
Screenshot-2025-09-11-164204_png.rf.cH3qVGZtziYEaTd64NGK.jpg,640,640,Mirinda,103,9,380,640
Screenshot-2025-09-11-164204_png.rf.cH3qVGZtziYEaTd64NGK.jpg,640,640,Mirinda,390,8,632,639
List-of-Pepsi-variations---Wikipedia_jpg.rf.cYir1Sj5zutO7xF6Av8S.jpg,416,416,Pepsi,27,48,406,365
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,122,416,177,499
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,192,414,242,489
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,242,414,297,490
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,300,415,350,496
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,351,418,409,498
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,406,416,457,496
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,456,412,518,494
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,518,414,569,496
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,532,284,588,374
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,426,285,470,374
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,365,289,421,373
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,199,290,258,373
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,145,285,198,373
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,547,152,598,252
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,244,154,311,258
01_planodatavedio_mp4-0231_jpg.rf.cEKRgQeltsbjESgfflti.jpg,640,640,sprite,192,153,246,256
PEPSI-Cola-can-MALAYSIA-Tall-330ml-Promo-2019_yythk_jpg.rf.cZj9GWuPpU6fpevI7NIJ.jpg,416,416,Pepsi,202,18,362,367
PEPSI-Cola-can-MALAYSIA-Tall-330ml-Promo-2019_yythk_jpg.rf.cZj9GWuPpU6fpevI7NIJ.jpg,416,416,Pepsi,36,19,191,360
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,29,2,168,224
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,174,0,331,220
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,44,320,171,491
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,168,319,294,483
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,288,319,402,495
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,396,329,515,493
01_planodatavedio_mp4-0036_jpg.rf.GNqObTTfGeddnb3ZWnfs.jpg,640,640,sprite,0,347,46,489
02_panodata_mp4-0032_jpg.rf.GfOD5yrjaOq5cmD6rPGy.jpg,640,640,sprite,402,367,488,495
02_panodata_mp4-0032_jpg.rf.GfOD5yrjaOq5cmD6rPGy.jpg,640,640,sprite,241,191,323,314
02_panodata_mp4-0032_jpg.rf.GfOD5yrjaOq5cmD6rPGy.jpg,640,640,sprite,139,195,201,309
02_panodata_mp4-0032_jpg.rf.GfOD5yrjaOq5cmD6rPGy.jpg,640,640,sprite,80,198,147,306
02_panodata_mp4-0032_jpg.rf.GfOD5yrjaOq5cmD6rPGy.jpg,640,640,sprite,193,195,249,307
02_panodata_mp4-0032_jpg.rf.GfOD5yrjaOq5cmD6rPGy.jpg,640,640,sprite,541,1,599,133
junk-procedure-typhoon-pepsi-can-Elegance-Advance-s_jpg.rf.GdGOvHjUURo4VzY5IiIS.jpg,416,416,Pepsi,68,47,184,204
junk-procedure-typhoon-pepsi-can-Elegance-Advance-s_jpg.rf.GdGOvHjUURo4VzY5IiIS.jpg,416,416,Pepsi,110,173,358,375
Screenshot-2025-09-11-180340-Copy_png.rf.GlcSNxnr5CrspN4rjiyW.jpg,640,640,Mirinda,0,0,605,203
Coke-and-Pepsi_-This-is-the-real_jpg.rf.GnfUVGHV5NezcfT5yYOl.jpg,416,416,Pepsi,48,51,365,217
zoom_out_-2024-07-10T124725-178_jpg.rf.H8Ilb7GdeNhIq054CM3F.jpg,640,640,Coca-Cola,204,54,381,586
zoom_out_-2024-07-10T124725-178_jpg.rf.H8Ilb7GdeNhIq054CM3F.jpg,640,640,Coca-Cola,383,54,561,595
zoom_out_-2024-07-10T124725-178_jpg.rf.H8Ilb7GdeNhIq054CM3F.jpg,640,640,Coca-Cola,44,53,228,585
Screenshot-2025-09-11-183705_png.rf.H1VIkhinUeGgEgwvlKO1.jpg,640,640,Mirinda,53,308,625,573
01_planodatavedio_mp4-0046_jpg.rf.H99MjJzaR2tYXnyii34e.jpg,640,640,sprite,415,66,539,314
01_planodatavedio_mp4-0046_jpg.rf.H99MjJzaR2tYXnyii34e.jpg,640,640,sprite,274,70,409,305
01_planodatavedio_mp4-0046_jpg.rf.H99MjJzaR2tYXnyii34e.jpg,640,640,sprite,221,395,332,566
01_planodatavedio_mp4-0046_jpg.rf.H99MjJzaR2tYXnyii34e.jpg,640,640,sprite,347,400,475,568
01_planodatavedio_mp4-0046_jpg.rf.H99MjJzaR2tYXnyii34e.jpg,640,640,sprite,479,405,588,580
01_planodatavedio_mp4-0046_jpg.rf.H99MjJzaR2tYXnyii34e.jpg,640,640,sprite,611,445,640,587
Image_10_jpeg.rf.HEJKR8k6LxjtWY3PEjKa.jpg,320,320,7up,110,0,228,320
IMG_20240424_220109_jpg.rf.HGTmTcfEW1zedXF88q0l.jpg,640,640,sprite,91,305,136,394
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,214,24,279,128
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,214,303,279,401
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,157,302,221,399
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,461,24,528,130
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,273,304,339,402
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,100,303,163,397
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,415,443,473,538
02_panodata_mp4-0046_jpg.rf.HXgsjgt5U8zJ20ft68DU.jpg,640,640,sprite,537,174,571,274
WhatsApp Video 2025-01-15 at 14_50_32_be762203_mp4-0014_jpg.rf.HSMRy9iFfTGEfHRWi1hr.jpg,480,848,7up,5,159,200,739
Buy-Pepsi-Drink---------At-Best-Price_jpeg.rf.Hj0d3ETosUReLOjRn49P.jpg,416,416,Pepsi,118,20,295,396
Buy-Pepsi_-Cola_-12-oz--pack-of-12_jpg.rf.IEBQgzomZFiGKj7n6eCi.jpg,416,416,Pepsi,0,6,416,409
vertical_flip_33_jpg.rf.IZBTb1TRNp2N3nAENBye.jpg,640,640,Coca-Cola,192,2,443,640
Screenshot-2025-09-11-164233_png.rf.HgDdjq77beu1dt3zl7F2.jpg,640,640,Mirinda,0,25,110,618
Screenshot-2025-09-11-164233_png.rf.HgDdjq77beu1dt3zl7F2.jpg,640,640,Mirinda,190,0,301,618
Screenshot-2025-09-11-164233_png.rf.HgDdjq77beu1dt3zl7F2.jpg,640,640,Mirinda,495,0,640,600
Screenshot-2025-09-11-164233_png.rf.HgDdjq77beu1dt3zl7F2.jpg,640,640,Mirinda,393,0,534,599
Screenshot-2025-09-11-164233_png.rf.HgDdjq77beu1dt3zl7F2.jpg,640,640,Mirinda,294,0,397,621
Screenshot-2025-09-11-164233_png.rf.HgDdjq77beu1dt3zl7F2.jpg,640,640,Mirinda,61,17,199,612
zoom_out_-74-_jpg.rf.IdPvJBfxGHhCUpaF55Bn.jpg,640,640,Coca-Cola,195,81,322,540
zoom_out_-74-_jpg.rf.IdPvJBfxGHhCUpaF55Bn.jpg,640,640,Coca-Cola,321,80,443,540
Image_73_jpg.rf.IpiBmBvvpDkweXyWvHLV.jpg,640,640,7up,235,16,400,620
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,120,244,222,393
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,398,239,506,391
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,504,234,599,387
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,22,447,120,568
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,120,448,212,568
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,206,449,294,569
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,300,456,391,575
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,392,457,483,580
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,476,461,568,576
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,567,460,640,588
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,164,0,292,187
01_planodatavedio_mp4-0084_jpg.rf.IqRDfwsvXtiBw1DM4Vd7.jpg,640,640,sprite,69,0,180,181
Screenshot-2025-09-11-183158_png.rf.IpTy65tUjYzagIJDeERs.jpg,640,640,Mirinda,382,0,540,525
Screenshot-2025-09-11-183729_png.rf.JMwieKzriSRN5PJVUPnA.jpg,640,640,Mirinda,0,100,111,454
Screenshot-2025-09-11-183729_png.rf.JMwieKzriSRN5PJVUPnA.jpg,640,640,Mirinda,106,88,196,484
Screenshot-2025-09-11-183729_png.rf.JMwieKzriSRN5PJVUPnA.jpg,640,640,Mirinda,169,52,309,401
Screenshot-2025-09-11-183729_png.rf.JMwieKzriSRN5PJVUPnA.jpg,640,640,Mirinda,301,183,420,566
vertical_flip_99_jpg.rf.J8yOe8Lu6snv8gEHykGM.jpg,640,640,Coca-Cola,128,238,256,519
zoom_out_-2024-07-10T124604-452_jpg.rf.J7yHa22x2BDJC5QeHLCK.jpg,640,640,Coca-Cola,265,221,471,492
WhatsApp Video 2025-01-15 at 14_50_32_70d83f7b_mp4-0018_jpg.rf.JNKnFVJw8nnacowNW6c2.jpg,480,848,7up,225,44,410,696
Download-Free-Pepsi-Can-Stock-Photos_jpeg.rf.JbRA0eMOU55gkx8QtPyJ.jpg,416,416,Pepsi,70,118,319,301
images--3-_jpg.rf.JeCbT91dGHEfitfNzehI.jpg,416,416,Pepsi,121,0,295,416
01_planodatavedio_mp4-0200_jpg.rf.JeGqfrjgMvsrhVNorP6t.jpg,640,640,sprite,281,361,427,585
01_planodatavedio_mp4-0200_jpg.rf.JeGqfrjgMvsrhVNorP6t.jpg,640,640,sprite,0,0,115,291
01_planodatavedio_mp4-0200_jpg.rf.JeGqfrjgMvsrhVNorP6t.jpg,640,640,sprite,422,359,564,580
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0026_jpg.rf.JO6EBR32h6XvUtDOlHoP.jpg,848,480,Pepsi,204,62,246,243
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0026_jpg.rf.JO6EBR32h6XvUtDOlHoP.jpg,848,480,7up,242,68,291,251
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0026_jpg.rf.JO6EBR32h6XvUtDOlHoP.jpg,848,480,7up,454,7,573,420
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0026_jpg.rf.JO6EBR32h6XvUtDOlHoP.jpg,848,480,Pepsi,284,72,327,279
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0026_jpg.rf.JO6EBR32h6XvUtDOlHoP.jpg,848,480,Pepsi,385,6,462,358
WhatsApp Video 2025-01-15 at 14_50_30_daad8c9c_mp4-0026_jpg.rf.JO6EBR32h6XvUtDOlHoP.jpg,848,480,Pepsi,316,4,392,305
WhatsApp Video 2025-01-15 at 14_50_32_7ff6a28e_mp4-0008_jpg.rf.JkNmPPb3odMMA7ZAKtzD.jpg,480,848,7up,50,10,351,848
a101_jpg.rf.yWxirwKV8Pqaow2VDNOS.jpg,640,640,7up,58,130,187,537
a101_jpg.rf.yWxirwKV8Pqaow2VDNOS.jpg,640,640,7up,199,131,324,539
Image_7_jpg.rf.yml3bqIahOn2noougv5o.jpg,640,640,7up,247,43,401,583
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,267,167,302,224
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,239,244,272,295
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,336,241,366,295
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,295,320,327,368
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,330,322,361,367
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,361,319,389,370
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,388,319,420,367
01_planodatavedio_mp4-0246_jpg.rf.yvvummPmqKT1QgpfvMnV.jpg,640,640,sprite,259,320,291,366
zoom_out_314_jpg.rf.ykbCnnvP3OxGbOMHV4oV.jpg,640,640,Coca-Cola,58,53,588,590
